,item,score,user,rank,Algorithm
6988,184346,0.4825505184806069,329769,24,itemItemSum
6989,322606,0.453288385075004,329769,25,itemItemSum
6990,222998,0.44428654107980275,329769,26,itemItemSum
6991,277324,0.42183409155111257,329769,27,itemItemSum
6992,58730,0.41764603536198774,329769,28,itemItemSum
6993,232918,0.411919409181273,329769,29,itemItemSum
6994,288055,0.40533639906804786,329769,30,itemItemSum
6995,199303,0.3989199658365383,329769,31,itemItemSum
6996,212118,0.3989199658365383,329769,32,itemItemSum
6997,269785,0.3927283725200639,329769,33,itemItemSum
6998,208461,0.3835037174140595,329769,34,itemItemSum
6999,47057,0.3741151618431872,329769,35,itemItemSum
7000,284512,0.3721162710040473,329769,36,itemItemSum
7001,204386,0.37111729431483736,329769,37,itemItemSum
7002,370031,0.3708821957990157,329769,38,itemItemSum
7003,265900,0.36547381900026527,329769,39,itemItemSum
7004,270685,0.3607925978888936,329769,40,itemItemSum
7005,211539,0.3554214520675325,329769,41,itemItemSum
7006,242722,0.35409187911626366,329769,42,itemItemSum
7007,212298,0.3469190373593561,329769,43,itemItemSum
7008,162171,0.34378686780197243,329769,44,itemItemSum
7009,425199,0.32491167733683,329769,45,itemItemSum
7010,244578,0.3231373781483583,329769,46,itemItemSum
7011,271019,0.32007686118786466,329769,47,itemItemSum
7012,505119,0.3190521002768,329769,48,itemItemSum
7013,274733,0.3126176247334925,329769,49,itemItemSum
7014,110156,0.29639121734808144,329769,50,itemItemSum
7015,214525,0.3933794409978839,6258,1,itemItemSum
7016,160184,0.3526900079994678,6258,2,itemItemSum
7017,292966,0.2581801436179819,6258,3,itemItemSum
7018,147780,0.2581801436179819,6258,4,itemItemSum
7019,123555,0.2218317524695047,6258,5,itemItemSum
7020,17104,0.20362567105898405,6258,6,itemItemSum
7021,271019,0.19015770821862754,6258,7,itemItemSum
7022,232823,0.18212833698076014,6258,8,itemItemSum
7023,126943,0.18212833698076014,6258,9,itemItemSum
7024,331143,0.14398509282946895,6258,10,itemItemSum
7025,258442,0.14398509282946895,6258,11,itemItemSum
7026,244175,0.14398509282946895,6258,12,itemItemSum
7027,351319,0.14398509282946895,6258,13,itemItemSum
7028,211539,0.14063195817538962,6258,14,itemItemSum
7029,123820,0.13717676782042185,6258,15,itemItemSum
7030,173566,0.12909007180899107,6258,16,itemItemSum
7031,228520,0.12406337828623881,6258,17,itemItemSum
7032,65785,0.11153037332613255,6258,18,itemItemSum
7033,223829,0.11153037332613255,6258,19,itemItemSum
7034,177984,0.11153037332613254,6258,20,itemItemSum
7035,202941,0.11153037332613254,6258,21,itemItemSum
7036,49318,0.11153037332613254,6258,22,itemItemSum
7037,60506,0.11010815245964543,6258,23,itemItemSum
7038,217537,0.10181283552949202,6258,24,itemItemSum
7039,307684,0.10181283552949194,6258,25,itemItemSum
7040,110156,0.10121216459082694,6258,26,itemItemSum
7041,167763,0.09889989001516754,6258,27,itemItemSum
7042,169648,0.09758292192401746,6258,28,itemItemSum
7043,178156,0.09222426836094774,6258,29,itemItemSum
7044,348114,0.09106416849038014,6258,30,itemItemSum
7045,259484,0.09106416849038014,6258,31,itemItemSum
7046,261888,0.08886952867275938,6258,32,itemItemSum
7047,328152,0.08886952867275938,6258,33,itemItemSum
7048,115415,0.08886952867275938,6258,34,itemItemSum
7049,243106,0.07886388328717556,6258,35,itemItemSum
7050,281442,0.07696326945295935,6258,36,itemItemSum
7051,222998,0.07696326945295935,6258,37,itemItemSum
7052,279997,0.0666521465045695,6258,38,itemItemSum
7053,199170,0.0666521465045695,6258,39,itemItemSum
7054,179477,0.058781667999911094,6258,40,itemItemSum
7055,171692,0.058781667999911094,6258,41,itemItemSum
7056,176671,0.05504419156814798,6258,42,itemItemSum
7057,205571,0.05257592219145032,6258,43,itemItemSum
7058,214514,0.05257592219145014,6258,44,itemItemSum
7059,284368,0.05257592219145014,6258,45,itemItemSum
7060,59043,0.05144512501823474,6258,46,itemItemSum
7061,176535,0.0221734308251112,6258,47,itemItemSum
7062,253291,1.3379313823921868,623399,1,itemItemSum
7063,213066,1.3064265283016578,623399,2,itemItemSum
7064,284323,1.2671776261230565,623399,3,itemItemSum
7065,71483,1.2413517088121802,623399,4,itemItemSum
7066,47057,1.2269350905775922,623399,5,itemItemSum
7067,345806,1.206303377715931,623399,6,itemItemSum
7068,166112,1.1942053286865253,623399,7,itemItemSum
7069,163973,1.1723788711625662,623399,8,itemItemSum
7070,202547,1.1597020507194074,623399,9,itemItemSum
7071,258994,1.1431272121161125,623399,10,itemItemSum
7072,265900,1.1345448182633817,623399,11,itemItemSum
7073,202648,1.1169963117153305,623399,12,itemItemSum
7074,331143,1.1169963117153305,623399,13,itemItemSum
7075,306714,1.0259584943631692,623399,14,itemItemSum
7076,232918,1.0000284014290077,623399,15,itemItemSum
7077,212298,0.993838617871013,623399,16,itemItemSum
7078,265896,0.9726695632723861,623399,17,itemItemSum
7079,216277,0.9676667305014115,623399,18,itemItemSum
7080,184346,0.8881802785120941,623399,19,itemItemSum
7081,160184,0.8788146373319998,623399,20,itemItemSum
7082,340753,0.8655074355864499,623399,21,itemItemSum
7083,166279,0.8487380868559387,623399,22,itemItemSum
7084,198884,0.824163303334205,623399,23,itemItemSum
7085,250284,0.7852373125718698,623399,24,itemItemSum
7086,274733,0.6807268909580289,623399,25,itemItemSum
7087,265892,0.6586803423912022,623399,26,itemItemSum
7088,250282,0.6538179273053533,623399,27,itemItemSum
7089,17104,0.6410144883876259,623399,28,itemItemSum
7090,58594,0.6144229694989339,623399,29,itemItemSum
7091,322606,0.5858764248880002,623399,30,itemItemSum
7092,244344,0.5418212409104939,623399,31,itemItemSum
7093,249323,0.5218791976850145,623399,32,itemItemSum
7094,242722,0.4999432277001625,623399,33,itemItemSum
7095,218924,0.49564779314334173,623399,34,itemItemSum
7096,250168,0.4892208668046717,623399,35,itemItemSum
7097,177981,0.4660063703202867,623399,36,itemItemSum
7098,208461,0.4593596529577551,623399,37,itemItemSum
7099,225076,0.4570397514258716,623399,38,itemItemSum
7100,219755,0.44133349738098887,623399,39,itemItemSum
7101,257713,0.4408403429957148,623399,40,itemItemSum
7102,270685,0.4361869489516569,623399,41,itemItemSum
7103,269785,0.4256831532547786,623399,42,itemItemSum
7104,93986,0.4225080133279647,623399,43,itemItemSum
7105,58730,0.4223341947093382,623399,44,itemItemSum
7106,198711,0.3970586007462932,623399,45,itemItemSum
7107,155047,0.37956295075600344,623399,46,itemItemSum
7108,315653,0.36417006205212077,623399,47,itemItemSum
7109,204386,0.34370826640518537,623399,48,itemItemSum
7110,254185,0.342879533113796,623399,49,itemItemSum
7111,246964,0.3365371339139458,623399,50,itemItemSum
7112,62275,0.04493630343279781,246482,1,itemItemSum
7113,328203,0.9223838016988591,37779,1,itemItemSum
7114,178445,0.9136811938465388,37779,2,itemItemSum
7115,193230,0.6505818943678247,37779,3,itemItemSum
7116,176415,0.565003303749054,37779,4,itemItemSum
7117,171867,0.5269112804770623,37779,5,itemItemSum
7118,231025,0.5216512214029398,37779,6,itemItemSum
7119,176671,0.5099974852938494,37779,7,itemItemSum
7120,278197,0.4863752948272897,37779,8,itemItemSum
7121,209963,0.46707859713209016,37779,9,itemItemSum
7122,243271,0.41339313193637583,37779,10,itemItemSum
7123,219755,0.40941754441204975,37779,11,itemItemSum
7124,60506,0.3461589800626974,37779,12,itemItemSum
7125,244344,0.28967825571417805,37779,13,itemItemSum
7126,229164,0.26961914590911734,37779,14,itemItemSum
7127,241759,0.2645431840515517,37779,15,itemItemSum
7128,250764,0.2475556910488022,37779,16,itemItemSum
7129,250284,0.21626397459565114,37779,17,itemItemSum
7130,181386,0.20412003786124253,37779,18,itemItemSum
7131,246546,0.2026965865177991,37779,19,itemItemSum
7132,223478,0.1888564447483694,37779,20,itemItemSum
7133,428486,0.17690418070671426,37779,21,itemItemSum
7134,71873,0.1629439678361052,37779,22,itemItemSum
7135,199314,0.15594399690142324,37779,23,itemItemSum
7136,246964,0.1520793668688138,37779,24,itemItemSum
7137,254185,0.1486723610690745,37779,25,itemItemSum
7138,166673,0.14742864961626706,37779,26,itemItemSum
7139,253727,0.14725072216533874,37779,27,itemItemSum
7140,36341,0.13663351242223576,37779,28,itemItemSum
7141,223066,0.12971273446358034,37779,29,itemItemSum
7142,304652,0.12935544167321178,37779,30,itemItemSum
7143,247006,0.12716710462676817,37779,31,itemItemSum
7144,166279,0.1237119785473916,37779,32,itemItemSum
7145,177984,0.12271734702732365,37779,33,itemItemSum
7146,164333,0.12241070223232384,37779,34,itemItemSum
7147,163173,0.11951993814757919,37779,35,itemItemSum
7148,330149,0.11951993814757919,37779,36,itemItemSum
7149,219708,0.11559535475076296,37779,37,itemItemSum
7150,214518,0.1137315933173503,37779,38,itemItemSum
7151,249323,0.1129330688066693,37779,39,itemItemSum
7152,228520,0.11240259252941814,37779,40,itemItemSum
7153,433625,0.11131192106844501,37779,41,itemItemSum
7154,456995,0.11106249704302522,37779,42,itemItemSum
7155,304905,0.11012994313249475,37779,43,itemItemSum
7156,56184,0.10690188254582304,37779,44,itemItemSum
7157,214576,0.10591000419229944,37779,45,itemItemSum
7158,232823,0.10591000419229936,37779,46,itemItemSum
7159,41008,0.10563921277788092,37779,47,itemItemSum
7160,60227,0.10563921277788092,37779,48,itemItemSum
7161,244175,0.10512723468695756,37779,49,itemItemSum
7162,424013,0.10512723468695756,37779,50,itemItemSum
7163,214514,0.4754182830970835,1379724,1,itemItemSum
7164,250168,0.22339450880161604,1379724,2,itemItemSum
7165,269750,0.1955347573442075,1379724,3,itemItemSum
7166,60227,0.17462042625086088,1379724,4,itemItemSum
7167,244175,0.12347528753566928,1379724,5,itemItemSum
7168,202941,0.09564354645876394,1379724,6,itemItemSum
7169,326786,0.09564354645876394,1379724,7,itemItemSum
7170,284368,0.08811994847634153,1379724,8,itemItemSum
7171,217537,0.08731021312543052,1379724,9,itemItemSum
7172,199170,0.08443518779235792,1379724,10,itemItemSum
7173,372963,0.07446483626720501,1379724,11,itemItemSum
7174,59043,0.0441170782273851,1379724,12,itemItemSum
7175,64915,0.043317996447760125,1379724,13,itemItemSum
7176,272173,0.8113321594358491,377070,1,itemItemSum
7177,103136,0.7885758374905231,377070,2,itemItemSum
7178,56184,0.7816868880374265,377070,3,itemItemSum
7179,517692,0.7776984081627472,377070,4,itemItemSum
7180,65785,0.7516404435677541,377070,5,itemItemSum
7181,351319,0.7389086151481513,377070,6,itemItemSum
7182,167763,0.6695089016049628,377070,7,itemItemSum
7183,250822,0.6545452066806002,377070,8,itemItemSum
7184,246834,0.5445642881657857,377070,9,itemItemSum
7185,301808,0.4470597650874614,377070,10,itemItemSum
7186,334702,0.32951631529199854,377070,11,itemItemSum
7187,288055,0.22463099005644582,377070,12,itemItemSum
7188,147780,0.18084520903262918,377070,13,itemItemSum
7189,292966,0.18084520903262918,377070,14,itemItemSum
7190,123820,0.13984824980726482,377070,15,itemItemSum
7191,253289,0.11589175934645364,377070,16,itemItemSum
7192,96247,0.1074345599289993,377070,17,itemItemSum
7193,318510,0.10149963131689985,377070,18,itemItemSum
7194,211539,0.09850724969201292,377070,19,itemItemSum
7195,177984,0.09426470843383758,377070,20,itemItemSum
7196,202941,0.09426470843383758,377070,21,itemItemSum
7197,166112,0.09426470843383758,377070,22,itemItemSum
7198,110156,0.09311501461592564,377070,23,itemItemSum
7199,232918,0.09124467903815148,377070,24,itemItemSum
7200,173566,0.09042260451631469,377070,25,itemItemSum
7201,307684,0.09042260451631459,377070,26,itemItemSum
7202,171867,0.08943461745684589,377070,27,itemItemSum
7203,217537,0.08605151197643379,377070,28,itemItemSum
7204,122032,0.08578284526085377,377070,29,itemItemSum
7205,134186,0.07981514243263924,377070,30,itemItemSum
7206,86969,0.07744112506672607,377070,31,itemItemSum
7207,176671,0.07524881610895456,377070,32,itemItemSum
7208,199303,0.07413688969010476,377070,33,itemItemSum
7209,172700,0.07407732990110821,377070,34,itemItemSum
7210,59043,0.07325563438175006,377070,35,itemItemSum
7211,280658,0.07260718027546431,377070,36,itemItemSum
7212,222998,0.06504882875164016,377070,37,itemItemSum
7213,219708,0.05633393818534384,377070,38,itemItemSum
7214,199170,0.05633393818534384,377070,39,itemItemSum
7215,130078,0.05220551505832116,377070,40,itemItemSum
7216,64915,0.050826943164611005,377070,41,itemItemSum
7217,214514,0.044436809706759325,377070,42,itemItemSum
7218,174274,0.044436809706759325,377070,43,itemItemSum
7219,176535,0.03938559133220704,377070,44,itemItemSum
7220,217536,0.03504013786295604,377070,45,itemItemSum
7221,88364,0.4627212978404522,119466,1,itemItemSum
7222,209963,0.7543220316369121,344231,1,itemItemSum
7223,269483,0.5990426608050992,344231,2,itemItemSum
7224,278197,0.5966428926619335,344231,3,itemItemSum
7225,176671,0.5952503727990077,344231,4,itemItemSum
7226,261888,0.5516092307307325,344231,5,itemItemSum
7227,214576,0.5473996805504064,344231,6,itemItemSum
7228,205571,0.5362505087453462,344231,7,itemItemSum
7229,223829,0.5273165327076852,344231,8,itemItemSum
7230,147780,0.5085086287924082,344231,9,itemItemSum
7231,292966,0.5085086287924082,344231,10,itemItemSum
7232,241759,0.5070528349408978,344231,11,itemItemSum
7233,231025,0.49201929220114193,344231,12,itemItemSum
7234,173566,0.4835096249797133,344231,13,itemItemSum
7235,220304,0.459471636487826,344231,14,itemItemSum
7236,251020,0.4568113118890635,344231,15,itemItemSum
7237,330149,0.4564170894616631,344231,16,itemItemSum
7238,250764,0.4382737500528156,344231,17,itemItemSum
7239,217537,0.42307116022766583,344231,18,itemItemSum
7240,216034,0.42129199312341187,344231,19,itemItemSum
7241,232823,0.41060327017598786,344231,20,itemItemSum
7242,211539,0.4104150114164168,344231,21,itemItemSum
7243,155047,0.38048390773679963,344231,22,itemItemSum
7244,279511,0.37362981629600606,344231,23,itemItemSum
7245,101117,0.3722582805414097,344231,24,itemItemSum
7246,228520,0.36824814708959885,344231,25,itemItemSum
7247,167763,0.3673039011017206,344231,26,itemItemSum
7248,58495,0.3597671927352488,344231,27,itemItemSum
7249,34207,0.3563148656445867,344231,28,itemItemSum
7250,204386,0.35213342941941206,344231,29,itemItemSum
7251,244344,0.34251593589757,344231,30,itemItemSum
7252,423872,0.33395166332487114,344231,31,itemItemSum
7253,101022,0.32770660334007373,344231,32,itemItemSum
7254,166537,0.3232227761786336,344231,33,itemItemSum
7255,244578,0.31463210052163265,344231,34,itemItemSum
7256,246964,0.31463210052163265,344231,35,itemItemSum
7257,250673,0.29866557445757125,344231,36,itemItemSum
7258,56184,0.29262210374059755,344231,37,itemItemSum
7259,306178,0.2876210750386515,344231,38,itemItemSum
7260,247006,0.283451300539333,344231,39,itemItemSum
7261,428486,0.26474725459421466,344231,40,itemItemSum
7262,163176,0.26351252946343673,344231,41,itemItemSum
7263,269816,0.26351252946343673,344231,42,itemItemSum
7264,277324,0.26351252946343673,344231,43,itemItemSum
7265,315657,0.26351252946343673,344231,44,itemItemSum
7266,225983,0.2624131068222655,344231,45,itemItemSum
7267,340753,0.2593982738234145,344231,46,itemItemSum
7268,214525,0.2563088143717338,344231,47,itemItemSum
7269,38932,0.24396519631915636,344231,48,itemItemSum
7270,58559,0.24300806082267595,344231,49,itemItemSum
7271,160184,0.23529154314009582,344231,50,itemItemSum
7272,232918,0.9124842562863267,37305,1,itemItemSum
7273,265900,0.8548499074789293,37305,2,itemItemSum
7274,258994,0.842848894762462,37305,3,itemItemSum
7275,216277,0.7141359241977018,37305,4,itemItemSum
7276,250284,0.6695033754815878,37305,5,itemItemSum
7277,250282,0.5921934249051072,37305,6,itemItemSum
7278,184346,0.5883036880224504,37305,7,itemItemSum
7279,212298,0.5840061590110582,37305,8,itemItemSum
7280,249323,0.5756214952221491,37305,9,itemItemSum
7281,274733,0.5430331482911929,37305,10,itemItemSum
7282,58594,0.32199367296783366,37305,11,itemItemSum
7283,58730,0.31063075958071856,37305,12,itemItemSum
7284,225076,0.31063075958071856,37305,13,itemItemSum
7285,203728,0.30847053462046886,37305,14,itemItemSum
7286,212118,0.2828881496103743,37305,15,itemItemSum
7287,222998,0.28288814961037423,37305,16,itemItemSum
7288,335566,0.2820131448882059,37305,17,itemItemSum
7289,94620,0.2808444304300531,37305,18,itemItemSum
7290,211539,0.2804198127093961,37305,19,itemItemSum
7291,277324,0.27923526731023446,37305,20,itemItemSum
7292,242722,0.27158815094989475,37305,21,itemItemSum
7293,288055,0.26976839384881707,37305,22,itemItemSum
7294,244578,0.25543787041621063,37305,23,itemItemSum
7295,284512,0.2443582786799051,37305,24,itemItemSum
7296,198711,0.23207390917178305,37305,25,itemItemSum
7297,505119,0.20068819832653903,37305,26,itemItemSum
7298,162171,0.19672549114234075,37305,27,itemItemSum
7299,270685,0.19595046049586495,37305,28,itemItemSum
7300,214518,0.195093896090101,37305,29,itemItemSum
7301,253727,0.19228751208292222,37305,30,itemItemSum
7302,210661,0.16456399516026526,37305,31,itemItemSum
7303,193230,0.15913783487633232,37305,32,itemItemSum
7304,173566,0.15511892982275455,37305,33,itemItemSum
7305,199170,0.12926081152058816,37305,34,itemItemSum
7306,204386,0.1281543498823495,37305,35,itemItemSum
7307,328203,0.10364667974834893,37305,36,itemItemSum
7308,170262,0.09631700025798265,37305,37,itemItemSum
7309,226044,0.09596069957313476,37305,38,itemItemSum
7310,250286,0.09206178066070285,37305,39,itemItemSum
7311,253725,0.08193989497970748,37305,40,itemItemSum
7312,290151,0.08193989497970748,37305,41,itemItemSum
7313,423872,0.08193989497970748,37305,42,itemItemSum
7314,264072,0.0798635011521961,37305,43,itemItemSum
7315,301808,0.0797278407697996,37305,44,itemItemSum
7316,253289,0.07031334641501558,37305,45,itemItemSum
7317,275011,0.06347036972927843,37305,46,itemItemSum
7318,326786,0.06347036972927843,37305,47,itemItemSum
7319,250673,0.0591575865948005,37305,48,itemItemSum
7320,307684,0.057940255389864644,37305,49,itemItemSum
7321,163971,0.054738865944552885,37305,50,itemItemSum
7322,265896,0.616187877193312,251626,1,itemItemSum
